-12.566,0.000
-12.541,0.025
-12.516,0.050
-12.491,0.076
-12.466,0.101
-12.441,0.126
-12.415,0.152
-12.390,0.178
-12.365,0.204
-12.340,0.230
-12.315,0.257
-12.290,0.284
-12.264,0.311
-12.239,0.339
-12.214,0.368
-12.189,0.396
-12.164,0.426
-12.139,0.456
-12.114,0.487
-12.088,0.518
-12.063,0.550
-12.038,0.584
-12.013,0.618
-11.988,0.653
-11.963,0.690
-11.937,0.728
-11.912,0.767
-11.887,0.807
-11.862,0.850
-11.837,0.894
-11.812,0.940
-11.786,0.989
-11.761,1.040
-11.736,1.094
-11.711,1.151
-11.686,1.211
-11.661,1.275
-11.636,1.343
-11.610,1.416
-11.585,1.495
-11.560,1.579
-11.535,1.671
-11.510,1.770
-11.485,1.879
-11.459,1.999
-11.434,2.131
-11.409,2.279
-11.384,2.444
-11.359,2.631
-11.334,2.845
-11.308,3.091
-11.283,3.379
-11.258,3.720
-11.233,4.132
-11.208,4.640
-11.183,5.282
-11.158,6.121
-11.132,7.264
-11.107,8.920
-11.082,11.534
-11.057,16.287
-11.032,27.639
-11.007,90.851
-10.981,-70.660
-10.956,-25.426
-10.931,-15.490
-10.906,-11.128
-10.881,-8.674
-10.856,-7.099
-10.830,-6.002
-10.805,-5.192
-10.780,-4.570
-10.755,-4.076
-10.730,-3.674
-10.705,-3.340
-10.680,-3.058
-10.654,-2.816
-10.629,-2.606
-10.604,-2.422
-10.579,-2.259
-10.554,-2.114
-10.529,-1.983
-10.503,-1.865
-10.478,-1.757
-10.453,-1.659
-10.428,-1.568
-10.403,-1.485
-10.378,-1.407
-10.352,-1.334
-10.327,-1.267
-10.302,-1.203
-10.277,-1.143
-10.252,-1.087
-10.227,-1.034
-10.202,-0.983
-10.176,-0.935
-10.151,-0.889
-10.126,-0.844
-10.101,-0.802
-10.076,-0.762
-10.051,-0.723
-10.025,-0.685
-10.000,-0.649
-9.975,-0.614
-9.950,-0.579
-9.925,-0.546
-9.900,-0.514
-9.874,-0.483
-9.849,-0.452
-9.824,-0.422
-9.799,-0.393
-9.774,-0.364
-9.749,-0.336
-9.724,-0.308
-9.698,-0.281
-9.673,-0.254
-9.648,-0.227
-9.623,-0.201
-9.598,-0.175
-9.573,-0.149
-9.547,-0.123
-9.522,-0.098
-9.497,-0.072
-9.472,-0.047
-9.447,-0.022
-9.422,0.003
-9.396,0.028
-9.371,0.054
-9.346,0.079
-9.321,0.104
-9.296,0.130
-9.271,0.155
-9.246,0.181
-9.220,0.207
-9.195,0.234
-9.170,0.260
-9.145,0.287
-9.120,0.315
-9.095,0.343
-9.069,0.371
-9.044,0.400
-9.019,0.429
-8.994,0.460
-8.969,0.490
-8.944,0.522
-8.918,0.555
-8.893,0.588
-8.868,0.622
-8.843,0.658
-8.818,0.694
-8.793,0.732
-8.768,0.772
-8.742,0.813
-8.717,0.855
-8.692,0.900
-8.667,0.946
-8.642,0.995
-8.617,1.047
-8.591,1.101
-8.566,1.158
-8.541,1.219
-8.516,1.283
-8.491,1.352
-8.466,1.426
-8.440,1.505
-8.415,1.590
-8.390,1.683
-8.365,1.783
-8.340,1.894
-8.315,2.015
-8.290,2.149
-8.264,2.298
-8.239,2.466
-8.214,2.656
-8.189,2.873
-8.164,3.124
-8.139,3.418
-8.113,3.768
-8.088,4.190
-8.063,4.712
-8.038,5.374
-8.013,6.244
-7.988,7.438
-7.962,9.181
-7.937,11.972
-7.912,17.169
-7.887,30.274
-7.862,127.194
-7.837,-57.811
-7.812,-23.541
-7.786,-14.768
-7.761,-10.748
-7.736,-8.440
-7.711,-6.941
-7.686,-5.888
-7.661,-5.106
-7.635,-4.502
-7.610,-4.022
-7.585,-3.629
-7.560,-3.302
-7.535,-3.026
-7.510,-2.788
-7.484,-2.582
-7.459,-2.401
-7.434,-2.240
-7.409,-2.097
-7.384,-1.968
-7.359,-1.851
-7.334,-1.745
-7.308,-1.647
-7.283,-1.557
-7.258,-1.475
-7.233,-1.398
-7.208,-1.326
-7.183,-1.259
-7.157,-1.196
-7.132,-1.136
-7.107,-1.080
-7.082,-1.027
-7.057,-0.977
-7.032,-0.929
-7.006,-0.883
-6.981,-0.839
-6.956,-0.797
-6.931,-0.757
-6.906,-0.718
-6.881,-0.680
-6.856,-0.644
-6.830,-0.609
-6.805,-0.575
-6.780,-0.542
-6.755,-0.510
-6.730,-0.479
-6.705,-0.448
-6.679,-0.418
-6.654,-0.389
-6.629,-0.360
-6.604,-0.332
-6.579,-0.305
-6.554,-0.277
-6.528,-0.250
-6.503,-0.224
-6.478,-0.197
-6.453,-0.171
-6.428,-0.146
-6.403,-0.120
-6.378,-0.095
-6.352,-0.069
-6.327,-0.044
-6.302,-0.019
-6.277,0.006
-6.252,0.031
-6.227,0.057
-6.201,0.082
-6.176,0.107
-6.151,0.133
-6.126,0.159
-6.101,0.184
-6.076,0.211
-6.050,0.237
-6.025,0.264
-6.000,0.291
-5.975,0.318
-5.950,0.346
-5.925,0.375
-5.900,0.404
-5.874,0.433
-5.849,0.463
-5.824,0.494
-5.799,0.526
-5.774,0.559
-5.749,0.592
-5.723,0.627
-5.698,0.662
-5.673,0.699
-5.648,0.737
-5.623,0.777
-5.598,0.818
-5.572,0.861
-5.547,0.906
-5.522,0.952
-5.497,1.002
-5.472,1.053
-5.447,1.108
-5.422,1.165
-5.396,1.227
-5.371,1.292
-5.346,1.361
-5.321,1.435
-5.296,1.515
-5.271,1.601
-5.245,1.695
-5.220,1.797
-5.195,1.908
-5.170,2.031
-5.145,2.167
-5.120,2.318
-5.094,2.489
-5.069,2.682
-5.044,2.903
-5.019,3.159
-4.994,3.459
-4.969,3.816
-4.944,4.249
-4.918,4.786
-4.893,5.470
-4.868,6.372
-4.843,7.619
-4.818,9.457
-4.793,12.444
-4.767,18.153
-4.742,33.463
-4.717,211.993
-4.692,-48.915
-4.667,-21.915
-4.642,-14.109
-4.616,-10.394
-4.591,-8.219
-4.566,-6.790
-4.541,-5.777
-4.516,-5.022
-4.491,-4.436
-4.466,-3.968
-4.440,-3.585
-4.415,-3.265
-4.390,-2.994
-4.365,-2.761
-4.340,-2.558
-4.315,-2.380
-4.289,-2.222
-4.264,-2.080
-4.239,-1.953
-4.214,-1.837
-4.189,-1.732
-4.164,-1.636
-4.138,-1.547
-4.113,-1.465
-4.088,-1.388
-4.063,-1.317
-4.038,-1.250
-4.013,-1.188
-3.988,-1.129
-3.962,-1.073
-3.937,-1.021
-3.912,-0.971
-3.887,-0.923
-3.862,-0.877
-3.837,-0.834
-3.811,-0.792
-3.786,-0.752
-3.761,-0.713
-3.736,-0.676
-3.711,-0.640
-3.686,-0.605
-3.660,-0.571
-3.635,-0.538
-3.610,-0.506
-3.585,-0.475
-3.560,-0.444
-3.535,-0.415
-3.510,-0.385
-3.484,-0.357
-3.459,-0.329
-3.434,-0.301
-3.409,-0.274
-3.384,-0.247
-3.359,-0.220
-3.333,-0.194
-3.308,-0.168
-3.283,-0.142
-3.258,-0.117
-3.233,-0.091
-3.208,-0.066
-3.182,-0.041
-3.157,-0.016
-3.132,0.009
-3.107,0.035
-3.082,0.060
-3.057,0.085
-3.032,0.111
-3.006,0.136
-2.981,0.162
-2.956,0.188
-2.931,0.214
-2.906,0.240
-2.881,0.267
-2.855,0.294
-2.830,0.322
-2.805,0.350
-2.780,0.378
-2.755,0.407
-2.730,0.437
-2.704,0.467
-2.679,0.498
-2.654,0.530
-2.629,0.563
-2.604,0.596
-2.579,0.631
-2.554,0.667
-2.528,0.704
-2.503,0.742
-2.478,0.782
-2.453,0.823
-2.428,0.866
-2.403,0.911
-2.377,0.958
-2.352,1.008
-2.327,1.060
-2.302,1.115
-2.277,1.173
-2.252,1.235
-2.226,1.300
-2.201,1.370
-2.176,1.445
-2.151,1.526
-2.126,1.613
-2.101,1.707
-2.076,1.810
-2.050,1.923
-2.025,2.047
-2.000,2.185
-1.975,2.338
-1.950,2.511
-1.925,2.708
-1.899,2.933
-1.874,3.193
-1.849,3.500
-1.824,3.865
-1.799,4.310
-1.774,4.862
-1.748,5.569
-1.723,6.506
-1.698,7.809
-1.673,9.750
-1.648,12.954
-1.623,19.255
-1.598,37.402
-1.572,635.983
-1.547,-42.391
-1.522,-20.499
-1.497,-13.507
-1.472,-10.062
-1.447,-8.009
-1.421,-6.645
-1.396,-5.671
-1.371,-4.941
-1.346,-4.372
-1.321,-3.916
-1.296,-3.542
-1.270,-3.229
-1.245,-2.963
-1.220,-2.734
-1.195,-2.535
-1.170,-2.359
-1.145,-2.203
-1.120,-2.063
-1.094,-1.938
-1.069,-1.824
-1.044,-1.720
-1.019,-1.624
-0.994,-1.536
-0.969,-1.455
-0.943,-1.379
-0.918,-1.309
-0.893,-1.242
-0.868,-1.180
-0.843,-1.122
-0.818,-1.067
-0.792,-1.014
-0.767,-0.964
-0.742,-0.917
-0.717,-0.872
-0.692,-0.828
-0.667,-0.787
-0.642,-0.747
-0.616,-0.708
-0.591,-0.671
-0.566,-0.635
-0.541,-0.601
-0.516,-0.567
-0.491,-0.534
-0.465,-0.502
-0.440,-0.471
